"temp","ph","oxig_dis","tds","turbidez","nitro_amoniacal","ion_nitrato","fecha_registro","id_Piscigranja","id"
"27.00","8.51","7.64","0.00","0.00","0.00","0.00","2023-06-17 02:48:51","0","1133"
"27.00","8.51","7.64","0.00","0.00","0.00","0.00","2023-06-17 02:52:01","0","1134"
"27.00","8.51","7.64","0.00","0.00","0.00","0.00","2023-06-17 02:55:11","0","1135"
"27.00","8.51","7.64","0.00","0.00","0.00","0.00","2023-06-17 02:58:21","0","1136"
"26.90","8.51","7.64","0.00","0.00","0.00","0.00","2023-06-17 03:01:30","0","1137"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:04:40","0","1138"
"26.90","8.51","7.64","0.00","0.00","0.00","0.00","2023-06-17 03:07:50","0","1139"
"26.90","8.52","7.64","0.00","0.00","0.00","0.00","2023-06-17 03:10:59","0","1140"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:14:09","0","1141"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:17:18","0","1142"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:20:28","0","1143"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:23:37","0","1144"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:26:47","0","1145"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:29:57","0","1146"
"26.90","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 03:33:07","0","1147"
"26.90","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 03:36:16","0","1148"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:39:34","0","1149"
"26.90","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:42:44","0","1150"
"26.90","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 03:45:53","0","1151"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 03:49:03","0","1152"
"26.80","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 03:52:13","0","1153"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 03:55:22","0","1154"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 03:58:37","0","1155"
"26.80","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 04:02:00","0","1156"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 04:05:10","0","1157"
"26.80","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 04:08:20","0","1158"
"26.80","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 04:11:29","0","1159"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 04:14:52","0","1160"
"26.80","8.52","7.65","0.00","0.00","0.00","0.00","2023-06-17 04:18:02","0","1161"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 04:21:11","0","1162"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 04:24:22","0","1163"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 04:27:44","0","1164"
"26.80","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 04:30:53","0","1165"
"26.80","8.52","7.68","0.00","0.00","0.00","0.00","2023-06-17 04:34:03","0","1166"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 04:37:13","0","1167"
"26.80","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 04:40:35","0","1168"
"26.80","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 04:43:44","0","1169"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 04:46:54","0","1170"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 04:50:04","0","1171"
"26.70","8.53","7.67","0.00","0.00","0.00","0.00","2023-06-17 04:53:36","0","1172"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 04:56:45","0","1173"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 04:59:55","0","1174"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 05:03:04","0","1175"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 05:06:26","0","1176"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 05:09:36","0","1177"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 05:12:46","0","1178"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 05:15:55","0","1179"
"26.70","8.52","7.66","0.00","0.00","0.00","0.00","2023-06-17 05:19:19","0","1180"
"26.70","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 05:22:29","0","1181"
"26.70","8.52","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:25:38","0","1182"
"26.70","8.52","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:28:48","0","1183"
"26.70","8.52","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:32:10","0","1184"
"26.60","8.52","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:35:22","0","1185"
"26.60","8.52","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:38:31","0","1186"
"26.60","8.52","7.67","0.00","0.00","0.00","0.00","2023-06-17 05:41:51","0","1187"
"26.60","8.53","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:45:13","0","1188"
"26.60","8.53","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:48:23","0","1189"
"26.60","8.53","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:51:41","0","1190"
"26.60","8.52","7.68","0.00","0.00","0.00","0.00","2023-06-17 05:54:51","0","1191"
"26.60","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 05:58:13","0","1192"
"26.60","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:01:22","0","1193"
"26.60","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:04:32","0","1194"
"26.60","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:07:42","0","1195"
"26.60","8.53","7.68","0.00","0.00","0.00","0.00","2023-06-17 06:10:52","0","1196"
"26.60","8.53","7.68","0.00","0.00","0.00","0.00","2023-06-17 06:14:01","0","1197"
"26.60","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:17:10","0","1198"
"26.60","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 06:20:20","0","1199"
"26.60","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 06:23:30","0","1200"
"26.60","8.53","7.68","0.00","0.00","0.00","0.00","2023-06-17 06:26:39","0","1201"
"26.50","8.53","7.68","0.00","0.00","0.00","0.00","2023-06-17 06:29:49","0","1202"
"26.50","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:32:58","0","1203"
"26.50","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:36:22","0","1204"
"26.50","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:39:32","0","1205"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 06:42:48","0","1206"
"26.50","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:45:58","0","1207"
"26.50","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:49:08","0","1208"
"26.50","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 06:52:18","0","1209"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 06:55:27","0","1210"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 06:58:37","0","1211"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:01:46","0","1212"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:04:55","0","1213"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:08:05","0","1214"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:11:15","0","1215"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:14:24","0","1216"
"26.50","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 07:17:33","0","1217"
"26.50","8.53","7.69","0.00","0.00","0.00","0.00","2023-06-17 07:20:43","0","1218"
"26.50","8.53","7.72","0.00","0.00","0.00","0.00","2023-06-17 07:23:53","0","1219"
"26.50","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:27:02","0","1220"
"26.40","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:30:11","0","1221"
"26.40","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:33:20","0","1222"
"26.40","8.53","7.71","0.00","0.00","0.00","0.00","2023-06-17 07:36:30","0","1223"
"26.40","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:39:59","0","1224"
"26.40","8.53","7.71","0.00","0.00","0.00","0.00","2023-06-17 07:46:47","0","1225"
"26.40","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:49:57","0","1226"
"26.40","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:53:06","0","1227"
"26.40","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 07:56:16","0","1228"
"26.40","8.53","7.71","0.00","0.00","0.00","0.00","2023-06-17 07:59:31","0","1229"
"26.40","8.53","7.71","0.00","0.00","0.00","0.00","2023-06-17 08:02:41","0","1230"
"26.40","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 08:05:51","0","1231"
"26.40","8.53","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:09:00","0","1232"
"26.40","8.53","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:12:12","0","1233"
"26.40","8.53","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:15:22","0","1234"
"26.40","8.53","7.70","0.00","0.00","0.00","0.00","2023-06-17 08:18:39","0","1235"
"26.40","8.53","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:21:49","0","1236"
"26.40","8.53","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:24:58","0","1237"
"26.40","8.53","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:28:23","0","1238"
"26.40","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:31:41","0","1239"
"26.30","8.53","7.71","0.00","0.00","0.00","0.00","2023-06-17 08:34:51","0","1240"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:38:00","0","1241"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 08:41:09","0","1242"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 08:44:19","0","1243"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:47:29","0","1244"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 08:50:38","0","1245"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:53:48","0","1246"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 08:56:57","0","1247"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 09:00:10","0","1248"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 09:03:19","0","1249"
"26.30","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 09:06:29","0","1250"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 09:09:39","0","1251"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 09:12:48","0","1252"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 09:15:58","0","1253"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 09:19:07","0","1254"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 09:22:17","0","1255"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 09:25:27","0","1256"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 09:28:36","0","1257"
"26.30","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 09:31:55","0","1258"
"26.30","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 09:35:18","0","1259"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 09:38:27","0","1260"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 09:41:36","0","1261"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 09:44:56","0","1262"
"26.30","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 09:48:06","0","1263"
"26.30","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 09:51:16","0","1264"
"26.30","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 09:54:25","0","1265"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 09:57:35","0","1266"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 10:00:44","0","1267"
"26.30","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:03:54","0","1268"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 10:07:04","0","1269"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 10:10:13","0","1270"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 10:13:35","0","1271"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 10:16:45","0","1272"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 10:19:54","0","1273"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:23:04","0","1274"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:26:26","0","1275"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:29:36","0","1276"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:32:45","0","1277"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:35:55","0","1278"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:39:04","0","1279"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:42:14","0","1280"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 10:45:23","0","1281"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:48:33","0","1282"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 10:51:43","0","1283"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:54:52","0","1284"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 10:58:02","0","1285"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:01:12","0","1286"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:04:21","0","1287"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:07:31","0","1288"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:10:48","0","1289"
"26.20","8.54","7.74","0.00","0.00","0.00","0.00","2023-06-17 11:13:58","0","1290"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 11:17:07","0","1291"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:20:16","0","1292"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 11:23:26","0","1293"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:26:36","0","1294"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:29:45","0","1295"
"26.20","8.54","7.73","0.00","0.00","0.00","0.00","2023-06-17 11:32:55","0","1296"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:36:04","0","1297"
"26.20","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:39:14","0","1298"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:42:23","0","1299"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:45:33","0","1300"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 11:48:51","0","1301"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:52:01","0","1302"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:55:10","0","1303"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 11:58:20","0","1304"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 12:01:29","0","1305"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:04:39","0","1306"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:07:49","0","1307"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:10:58","0","1308"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:14:08","0","1309"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 12:17:17","0","1310"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:20:26","0","1311"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 12:23:36","0","1312"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 12:26:46","0","1313"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 12:29:55","0","1314"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 12:33:05","0","1315"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:36:23","0","1316"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:39:33","0","1317"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 12:42:42","0","1318"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:45:52","0","1319"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 12:49:14","0","1320"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:52:24","0","1321"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:55:33","0","1322"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 12:58:43","0","1323"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 13:01:53","0","1324"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:05:02","0","1325"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:08:12","0","1326"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:11:22","0","1327"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 13:14:31","0","1328"
"26.30","8.54","7.72","0.00","0.00","0.00","0.00","2023-06-17 13:17:41","0","1329"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 13:20:50","0","1330"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:24:00","0","1331"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 13:27:22","0","1332"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:30:32","0","1333"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 13:33:41","0","1334"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 13:36:51","0","1335"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:40:00","0","1336"
"26.30","8.55","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:43:10","0","1337"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:46:29","0","1338"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:49:39","0","1339"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:52:56","0","1340"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:56:06","0","1341"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 13:59:16","0","1342"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:02:25","0","1343"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:05:35","0","1344"
"26.30","8.54","7.71","0.00","0.00","0.00","0.00","2023-06-17 14:08:44","0","1345"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:11:54","0","1346"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:15:04","0","1347"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:18:13","0","1348"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:21:23","0","1349"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:24:32","0","1350"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:27:42","0","1351"
"26.30","8.55","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:30:51","0","1352"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:34:01","0","1353"
"26.30","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:37:23","0","1354"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:40:32","0","1355"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:43:42","0","1356"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:46:51","0","1357"
"26.30","8.55","7.70","0.00","0.00","0.00","0.00","2023-06-17 14:50:01","0","1358"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:53:11","0","1359"
"26.30","8.55","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:56:20","0","1360"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 14:59:30","0","1361"
"26.30","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:02:40","0","1362"
"26.30","8.55","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:05:49","0","1363"
"26.40","8.55","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:08:59","0","1364"
"26.40","8.55","7.70","0.00","0.00","0.00","0.00","2023-06-17 15:12:09","0","1365"
"26.40","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:15:18","0","1366"
"26.40","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 15:18:28","0","1367"
"26.40","8.54","7.70","0.00","0.00","0.00","0.00","2023-06-17 15:21:37","0","1368"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 15:24:47","0","1369"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 15:27:56","0","1370"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 15:31:06","0","1371"
"26.40","8.55","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:34:15","0","1372"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 15:37:25","0","1373"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 15:40:34","0","1374"
"26.40","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:43:44","0","1375"
"26.40","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:46:53","0","1376"
"26.40","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:50:03","0","1377"
"26.40","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 15:53:33","0","1378"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 15:56:43","0","1379"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 15:59:52","0","1380"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:03:02","0","1381"
"26.40","8.54","7.69","0.00","0.00","0.00","0.00","2023-06-17 16:06:12","0","1382"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:09:22","0","1383"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:12:31","0","1384"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:15:41","0","1385"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 16:18:51","0","1386"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:22:00","0","1387"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:25:09","0","1388"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:28:19","0","1389"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:31:29","0","1390"
"26.40","8.55","7.69","0.00","0.00","0.00","0.00","2023-06-17 16:34:39","0","1391"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:37:48","0","1392"
"26.40","8.55","7.69","0.00","0.00","0.00","0.00","2023-06-17 16:40:57","0","1393"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:44:07","0","1394"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 16:47:16","0","1395"
"26.40","8.54","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:50:26","0","1396"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:53:36","0","1397"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 16:56:45","0","1398"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 16:59:55","0","1399"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 17:03:15","0","1400"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:06:37","0","1401"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:09:47","0","1402"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 17:12:56","0","1403"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 17:16:06","0","1404"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:19:18","0","1405"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:22:27","0","1406"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 17:25:37","0","1407"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:28:47","0","1408"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 17:31:56","0","1409"
"26.40","8.55","7.66","0.00","0.00","0.00","0.00","2023-06-17 17:35:06","0","1410"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:38:15","0","1411"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 17:41:24","0","1412"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 17:44:42","0","1413"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:47:52","0","1414"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 17:51:01","0","1415"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:54:22","0","1416"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 17:57:31","0","1417"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 18:00:41","0","1418"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 18:03:50","0","1419"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 18:07:00","0","1420"
"26.40","8.55","7.67","0.00","0.00","0.00","0.00","2023-06-17 18:10:10","0","1421"
"26.40","8.55","7.68","0.00","0.00","0.00","0.00","2023-06-17 18:13:19","0","1422"
